Date,Time,PV,SP,CO,Mode,P,I,D,Filtered_PV_Kalman
2016-07-21,00:09:27,-58.0379,-20.84667,48,AUTO,0,0,0,-58.50164461632378
2016-07-21,00:09:28,-58.46219,-20.84667,48,AUTO,0,0,0,-58.497891499024526
2016-07-21,00:09:30,-56.93947,-20.84667,48,AUTO,0,0,0,-58.34964677552954
2016-07-21,00:09:31,-56.57647,-20.84667,48,AUTO,0,0,0,-58.18097347311384
2016-07-21,00:09:33,-56.83104,-20.84667,48,AUTO,0,0,0,-58.05256115681581
2016-07-21,00:09:36,-55.65246,-20.84667,48,AUTO,0,0,0,-57.82425172154759
2016-07-21,00:09:38,-52.28644,-20.84667,48,AUTO,0,0,0,-57.297467813636956
2016-07-21,00:09:40,-51.44257,-20.84667,48,AUTO,0,0,0,-56.740521115957755
2016-07-21,00:09:41,-52.41372,-20.84667,48,AUTO,0,0,0,-56.32893449741173
2016-07-21,00:09:43,-50.60342,-20.84667,48,AUTO,0,0,0,-55.784295377593
2016-07-21,00:09:49,-53.79502,-20.84667,48,AUTO,0,0,0,-55.59506571251764
2016-07-21,00:09:51,-55.90232,-20.84667,48,AUTO,0,0,0,-55.624293252640115
2016-07-21,00:09:55,-55.95889,-20.84667,48,AUTO,0,0,0,-55.656121742124974
2016-07-21,00:09:56,-56.33603,-20.84667,48,AUTO,0,0,0,-55.720797962103795
2016-07-21,00:09:58,-58.31604,-20.84667,48,AUTO,0,0,0,-55.96767015845843
2016-07-21,00:10:00,-60.23949,-20.84667,48,AUTO,0,0,0,-56.37402668756567
2016-07-21,00:10:02,-56.59061,-20.84667,48,AUTO,0,0,0,-56.39462915826153
2016-07-21,00:10:03,-56.38317,-20.84667,48,AUTO,0,0,0,-56.39353910672603
2016-07-21,00:10:06,-55.02074,-20.84667,48,AUTO,0,0,0,-56.262951698814796
2016-07-21,00:10:08,-54.68602,-20.84667,48,AUTO,0,0,0,-56.11294619400907
2016-07-21,00:10:10,-53.48858,-20.84667,48,AUTO,0,0,0,-55.86330356457668
2016-07-21,00:10:11,-55.89289,-20.84667,48,AUTO,0,0,0,-55.86611797193777
2016-07-21,00:10:14,-55.28945,-20.84667,48,AUTO,0,0,0,-55.811262476103146
2016-07-21,00:10:18,-58.79219,-20.84667,48,AUTO,0,0,0,-56.094822974219525
